Ship pt,Product Hierarchy,Part Number,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Algorithm,RMSE,MAPE,Parameters
ZTRD,8 C C A,30034051,0,0,0,0,0,0.15,2.79,0.43,3.5,1.92,1.85,2.49,AR,4.57,inf,[]
ZTRD,8 C C E,30034052,0,0.37,2.03,0.24,0.09,0,0,0.08,0.02,0,0.45,0,AR,1.64,nan,[]
ZTRD,8 C D C,30034054,1.08,0,0,0,0,1.12,0,0.34,0,0,0.69,0,AR,1.27,inf,[]
ZTRD,8 C X E,30034064,0.36,1.61,0.26,1.43,0.24,0.39,0.52,1.41,1.06,0.44,0.29,1.43,AR,0.65,nan,[]
ZTRD,8 D A A,30034066,0.56,0,1.05,3.62,0,0.35,15.3,0.25,0.4,0.45,0,0.87,AR,4.32,nan,[]
ZTRD,8 D A E,30034067,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.09,nan,[]
ZTRD,8 X A A,30034070,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.04,1.04,0.04,0.05,0.04,AR,0.29,nan,[]
ZTRD,8 X A C,30034075,3.96,2.17,7.27,5.59,0,0,18.82,0,3.32,4.74,2.95,2.66,AR,7.93,nan,[]
ZTRD,8 X A E,30034077,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,8 X B A,30034079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 X B C,30034160,0.04,0.95,0,0,0.05,0,0,0,0,0,0,0,AR,0.37,nan,[]
ZTRD,8 X B E,30034163,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 X B F,30034177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 X C C,30034178,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 X C E,30034209,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 X D A,30034245,0,0,2.89,3.67,0,0,0,0,0,0,0.1,0,AR,1.62,nan,[]
ZTRD,8 X D C,30034247,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.99,nan,[]
ZTRD,8 X X E,30034248,0,0,2.53,0.82,0,0.37,2.36,0.52,0.03,0,0.58,0.98,AR,0.58,nan,[]
ZTRD,8 X X F,30034249,0.54,0.34,1.14,0.5,0.47,1.07,2.35,2.33,1.19,0.13,0.36,0.33,AR,2463.87,nan,[]
ZTRD,8 Y Y C,30034250,2.29,1.69,0,1.44,0.13,0,1.0,0.2,2.34,0.81,0.69,0.29,AR,1.08,nan,[]
ZTRD,8 Z Z A,30034251,0.87,0.19,0.01,0.31,0.3,0.44,0.08,0,0,0,0,1.9,AR,1.56,nan,[]
ZTRD,8 Z Z B,30034260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 Z Z C,30034283,0.07,0.07,0.06,0.06,0.03,1.02,0.02,0.03,0.03,0.03,0.04,0.04,AR,0.29,nan,[]
ZTRD,8 Z Z E,30034286,0.93,-0.0,0.38,1.59,0,0.47,3.3,3.09,0.59,0,1.26,0,AR,2.87,inf,[]
ZTRD,8 Z Z F,30034287,12.67,0,9.75,1.84,5.91,3.6,8.25,0,9.36,5.63,0,29.17,AR,9.61,nan,[]
ZTRD,9 Y Y C,30034520,0.03,0.07,0.06,0.06,0.06,0.02,1.02,0.03,0.03,0.03,0.04,0.04,AR,0.29,nan,[]
ZTRD,10 A D C,30034624,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A D E,30034629,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 A E C,30034663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.19,nan,[]
ZTRD,10 A E E,30034891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,10 A E F,30034958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,10 A X C,30035022,0.17,0,0.33,0.08,1.22,0.02,0.96,0.02,0.03,0.02,0.09,0,AR,0.41,nan,[]
ZTRD,10 A X E,30035267,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,10 S W E,30035421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,10 X X E,30035428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,11 C C J,30035608,0.12,0.33,0.26,0,0,0.92,0.05,0.29,0.13,0.16,0,0,AR,0.52,inf,[]
ZTRD,11 X A G,30035817,3.3,1.52,0.94,0,0.04,0,1.12,0.07,0.93,0,0,0.88,AR,1.04,nan,[]
ZTRD,11 X B G,30035818,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.37,nan,[]
ZTRD,11 X X G,30035819,0.65,1.09,0,10.2,0,0,0.07,0,0,9.18,0.78,0,AR,2.58,nan,[]
ZTRD,11 X Y G,30035820,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.13,nan,[]
ZTRD,11 X Z G,30035829,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,12 D A B,30035892,3.61,1.63,2.06,3.5,4.51,2.79,5.15,1.23,4.36,2.96,2.23,2.23,AR,3.16,inf,[]
ZTRD,12 D A C,30036268,1.65,0.64,2.76,0.06,0.49,0.33,0.0,0,0,0,0,1.66,AR,1.75,nan,[]
ZTRD,12 D A E,30036430,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,12 D Z C,30036433,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,B E 06,30036536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,G A A A,30036583,0.73,0.14,0.37,0.46,0,0.09,2.15,0,0.33,0.0,0,0.21,AR,0.63,nan,[]
ZTRD,G A J E,30036584,0,0.74,3.83,1.1,0.45,2.21,0.74,0.52,3.34,0.61,0.22,0.08,AR,1.74,nan,[]
ZTRD,G B A A,30036664,0.89,0,0,0,0,0,0,0,0,0,0,0,AR,0.2,nan,[]
ZTRD,G B A E,30036667,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,AR,0.29,nan,[]
ZTRD,6 B C E,30036669,3.21,4.15,2.77,3.46,0.19,1.55,2.6,1.17,1.49,0.8,3.08,3.62,AR,1.59,inf,[]
ZTRD,6 B E E,30036682,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,6 B I F,30036683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,6 B J C,30036690,0,0,0,1.27,0,1.37,0.72,0,0.42,0,1.61,0,AR,1.85,nan,[]
ZTRD,6 B J E,30036693,0.55,0,0,1.13,0.63,0,1.61,0.77,0,0.89,1.75,0,AR,0.89,nan,[]
ZTRD,6 B M C,30036695,0.64,0,1.52,0.36,0.66,0,0.52,0,0.4,0.61,0.1,0.23,AR,1.12,nan,[]
ZTRD,6 B X C,30036716,0.28,0.06,1.02,0.46,0.15,0.09,0.08,0.03,0.13,0.9,0.02,0.12,AR,0.37,nan,[]
ZTRD,6 B X G,30036717,0.58,1.05,1.5,0.4,0.8,0,0,0,0.23,0.1,0.25,0.23,AR,0.76,inf,[]
ZTRD,6 C A E,30036744,8.9,3.99,0,5.37,0.22,0.93,5.87,3.1,6.03,0.62,5.88,0.85,AR,3.95,nan,[]
ZTRD,6 B C E,30036751,0,0.22,0.35,1.65,0.22,0.06,0,2.09,0.16,0,0.46,0.17,AR,1.1,nan,[]
ZTRD,6 B E E,30036756,1.89,0.9,1.91,0.31,3.18,1.41,1.57,0.75,0.96,0.59,1.34,0,AR,1.54,nan,[]
ZTRD,6 B I F,30036822,0.6,0,0.28,0,0.24,0.62,0.69,0.69,0.71,0.77,0.53,0.46,AR,3.47,inf,[]
ZTRD,6 B J C,30036824,0.34,0,0.33,0.88,0.06,0,0,0,0.31,0,0,0.04,AR,1.19,nan,[]
ZTRD,6 B J E,30036830,0.3,0.33,0.18,0,1.11,0,2.11,0.1,0.21,0.08,0,0,AR,0.72,nan,[]
ZTRD,6 B M C,30036832,0.55,0,1.81,0,0.37,0.72,0,0.3,0.31,0,0,0.34,AR,1.48,nan,[]
ZTRD,6 B X C,30036838,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.66,nan,[]
ZTRD,6 B X G,30037099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.13,nan,[]
ZTRD,6 C A E,30037100,0.22,0,0.21,0,0,0,0,0,0,0,0.16,0,AR,0.49,nan,[]
ZTRD,6 C F E,30037105,0,0.31,0,0,0,0.07,0,0,0,0,0.21,0,AR,0.51,nan,[]
ZTRD,6 C F F,30037107,0.58,0,0,0.05,0,0.03,0.42,0,0,1.1,0,0.14,AR,0.75,nan,[]
ZTRD,6 C G E,30037108,0.8,0.19,0.45,0,0,0.59,0,0.15,0,0.47,0.42,0.1,AR,0.6,inf,[]
ZTRD,6 C G F,30037111,0.08,0.06,0.03,0.02,0,0,0,0,0,0.02,2.04,0.12,AR,0.82,inf,[]
ZTRD,7 A A A,30037131,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.56,nan,[]
ZTRD,7 A B E,30037140,-0.0,0.02,1.02,0.02,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,AR,0.49,nan,[]
ZTRD,7 A C E,30037142,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 A D A,30037153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,7 A E E,30037254,1.12,0.38,2.66,0,1.02,1.39,1.44,0,0.36,1.24,1.86,0.36,AR,0.66,nan,[]
ZTRD,7 A H E,30037258,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.25,inf,[]
ZTRD,7 A I E,30037274,0.51,0,0.02,0.05,0,0.85,0.05,0.03,0.75,0.11,0.06,0.01,AR,0.44,inf,[]
ZTRD,7 A L A,30037306,0.27,0.01,0.14,0.01,0.02,0.01,-0.0,0.01,0.03,0.01,0,0.01,AR,0.7,inf,[]
ZTRD,7 A L F,30037430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,7 A X E,30037560,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 A X F,30037619,0,0,0,0,0,0,0,0,0,0,0,0,AR,1.74,inf,[]
ZTRD,7 B A E,30037686,0.34,0.01,0,0,0,0.13,0,0.16,0,0,0,0,AR,0.47,nan,[]
ZTRD,7 B B B,30037688,1.02,0.02,0.02,0,0.02,1.03,0.03,0.03,0,0.03,0.03,0.03,AR,0.41,nan,[]
ZTRD,7 B B E,30037689,0.04,0.03,0.03,0.02,0.03,1.03,0.03,0.03,0.02,0.04,0.04,0.04,AR,0.29,nan,[]
ZTRD,7 B D E,30037700,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 C X C,30037701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,7 S Y G,30037986,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,7 Y Y C,30038113,1.86,1.67,1.15,1.5,0,2.84,0,1.8,0,0.61,3.63,0.23,AR,2.19,nan,[]
ZTRD,8 A A E,30038451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 A C C,30038460,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,8 A C E,30038486,0,2.07,0.44,3.65,0.11,0.78,0.23,1.36,1.06,1.22,1.97,1.02,AR,1.72,nan,[]
ZTRD,8 A G C,30038487,0,0.92,0.71,0,1.4,1.16,0.16,2.53,1.57,0.35,0.39,0.13,AR,1.48,nan,[]
ZTRD,8 A G E,30038489,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,8 A I B,30038491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 A I C,30038494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 A I E,30038513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 A I F,30038526,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 A J B,30038536,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,AR,0.41,nan,[]
ZTRD,8 A J C,30038540,0.01,0.01,0.01,0.35,0.01,0.01,0.01,0.0,0.0,0.0,0,0.0,AR,0.31,nan,[]
ZTRD,8 A J E,30038542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.3,inf,[]
ZTRD,8 A J F,30038544,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 A K C,30038545,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 A K E,30038571,2.3,0,0,0.13,0,1.21,0,0.07,1.06,0,0,0,AR,0.5,nan,[]
ZTRD,8 A K F,30038606,124.29,32.77,0,92.26,42.76,0,0,76.5,60.58,51.95,82.49,26.5,AR,188.92,293.52,[]
ZTRD,8 A L E,30038607,134.47,90.89,15.34,50.87,105.38,173.44,53.49,91.37,102.39,9.08,5.29,77.59,AR,47.36,inf,[]
ZTRD,8 A M C,30038608,119.49,0,270.73,159.91,33.71,216.31,118.43,260.89,43.25,161.66,341.26,144.08,AR,118.41,114.66,[]
ZTRD,8 A M E,30038609,154.98,0,105.9,214.17,631.96,332.74,289.52,296.66,298.76,211.36,354.65,135.14,AR,438.72,224.94,[]
ZTRD,8 A P B,30038610,0.78,1.67,0,4.57,2.53,6.06,0,0.08,4.0,4.0,3.37,25.5,AR,18.21,nan,[]
ZTRD,8 A P C,30038611,26.02,11.31,12.91,0,6.15,0.22,0,9.11,35.09,27.49,57.94,38.43,AR,58.31,inf,[]
ZTRD,8 A P E,30038612,2.94,0,3.15,5.49,11.76,0,0,9.8,10.7,0,16.62,11.47,AR,18.96,inf,[]
ZTRD,8 A P F,30038613,56.86,3.54,39.35,23.67,16.73,28.14,21.5,5.55,16.3,11.29,4.62,9.54,AR,23.74,204.32,[]
ZTRD,8 A X C,30038614,88.57,69.58,9.51,9.7,125.69,7.35,35.09,25.21,46.59,20.65,1.71,72.17,AR,35.9,inf,[]
ZTRD,8 A X E,30038616,0,0,129.98,132.05,155.23,165.79,256.82,315.67,215.64,300.98,279.5,178.95,AR,217.98,262.19,[]
ZTRD,8 A X F,30038617,166.64,17.56,88.62,26.54,58.29,50.39,41.5,36.01,37.72,34.37,26.14,25.85,AR,52.71,408.33,[]
ZTRD,8 A Y E,30038618,780.53,161.13,299.75,221.74,277.57,231.07,320.35,233.3,321.4,308.16,216.91,162.75,AR,2394.91,1372.28,[]
ZTRD,8 B A E,30038619,661.6,376.89,726.79,477.8,644.6,478.94,669.34,287.19,658.36,405.72,396.69,563.1,AR,246.33,58.89,[]
ZTRD,8 B A F,30038620,0,0,43.12,14.84,144.61,4.38,24.38,27.33,0.35,13.48,27.3,3.62,AR,42.9,nan,[]
ZTRD,8 B B C,30038758,0.41,0,1.9,0,0,0.15,0.31,0.68,0,0.21,0.12,0,AR,0.67,nan,[]
ZTRD,8 B B E,30038770,0.36,0,0.64,0,0,0,0,1.18,1.07,2.11,0.28,0.19,AR,0.7,inf,[]
ZTRD,8 B B F,30038799,0.75,0.55,0,0.44,0,0.16,0,0.2,0.18,0,0.19,0.78,AR,0.51,nan,[]
ZTRD,8 B C C,30038839,2.06,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.04,AR,0.35,nan,[]
ZTRD,8 B C E,30038841,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,AR,0.0,nan,[]
ZTRD,8 B C F,30038842,0.7,0,0,0,0,3.7,0,1.11,0,0,0,0,AR,16.49,nan,[]
ZTRD,8 B D B,30038873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 B D E,30038901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 B D F,30038904,0,0.58,1.36,1.09,0.18,0.55,0.6,0,0,0.45,0.61,0.13,AR,0.62,nan,[]
ZTRD,8 B E C,30038948,0,0.72,0,0,0.82,0.07,0.24,0.07,0.08,1.2,0.18,0.2,AR,0.52,nan,[]
ZTRD,8 B E E,30039028,0.0,0.01,0.03,0.01,1.0,0.01,0.01,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.29,nan,[]
ZTRD,8 B X C,30039087,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 B X E,30039135,0.0,0.3,0.32,0,0,0.8,0,0,0,0,0.07,0.06,AR,0.48,nan,[]
ZTRD,8 B X F,30039137,0.43,0.19,0.72,0.19,0,0.06,0,0,0.97,0.06,1.94,1.95,AR,1.09,nan,[]
ZTRD,8 B Y C,30039341,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 C A A,30039342,0,230.54,3.51,208.27,38.22,0,101.81,99.99,16.82,36.76,241.82,15.18,AR,108.55,inf,[]
ZTRD,8 C A E,30039513,0.17,0.31,0,0,0.08,0.98,0.01,0.14,0.1,0.06,0,0.04,AR,0.29,inf,[]
ZTRD,8 D A C,30039551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,8 D A E,30039553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 D A F,30039708,1.17,0,0,0,6.58,0,0,3.11,0,1.29,17.1,0,AR,9.41,nan,[]
ZTRD,8 D B E,30039823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.0,nan,[]
ZTRD,8 D B F,30039918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 D C C,30040143,3.31,1.49,2.36,5.47,1.66,2.44,7.06,0,3.71,3.26,0.42,4.36,AR,2.83,inf,[]
ZTRD,8 D C E,30040146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 D D E,30040198,0.31,1.06,1.41,0.44,0.54,0.48,0.97,0.23,2.01,0.35,0.17,0.0,AR,0.97,nan,[]
ZTRD,8 D D F,30040305,0.63,0.97,0,0,0,3.6,1.63,3.24,0,1.02,0.41,1.52,AR,2.72,nan,[]
ZTRD,8 D X C,30040347,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,8 D X E,30040348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,8 D X F,30040364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 X X C,30040365,0.37,0.97,0,0,1.55,0.75,0,0.94,0.17,0.47,0.38,0.23,AR,0.73,nan,[]
ZTRD,8 X X E,30040380,0,0.79,1.22,0.95,1.2,0.29,0,0,0.08,0.23,1.07,0.21,AR,0.55,inf,[]
ZTRD,8 X X F,30040511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,8 Y A C,30040514,0.64,0.04,0.04,0.02,0.09,0.01,0.01,0.01,0,0.03,0.03,0.02,AR,0.41,inf,[]
ZTRD,8 Y A E,30040618,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,8 Y A F,30040676,0.03,0.04,0.02,0.02,0.02,0.13,0.03,0.91,0.02,0.03,0.03,0.03,AR,0.41,inf,[]
ZTRD,8 Y Y C,30040684,20.74,11.48,16.08,10.53,24.74,1.74,17.98,7.11,10.53,4.76,23.83,5.62,AR,11.16,223.57,[]
ZTRD,8 Y Y E,30040753,2.54,1.53,1.22,1.42,1.23,0.66,0.45,0,0.44,0.32,1.12,0.47,AR,1.04,nan,[]
ZTRD,9 A C C,30040777,0.04,0.42,0,3.53,2.35,0,7.59,3.83,3.34,0.79,0,6.92,AR,7.33,nan,[]
ZTRD,9 A C F,30040932,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,1.03,0.03,AR,0.29,nan,[]
ZTRD,9 A D B,30041094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.14,nan,[]
ZTRD,9 A D C,30041238,0.45,0,0.76,2.5,0,1.06,0,0.13,0,0.09,0.57,0.04,AR,0.88,nan,[]
ZTRD,9 A D E,30041340,0.78,0.57,0,0.48,1.31,1.64,0.37,0.53,5.59,2.38,0.28,0.48,AR,1.58,nan,[]
ZTRD,9 A D F,30041341,0,0.26,0.62,1.02,0.12,1.25,0.09,0.19,1.15,1.15,1.16,3.15,AR,1.11,inf,[]
ZTRD,9 A G B,30041360,0.22,0.22,0.11,4.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,AR,1.15,nan,[]
ZTRD,9 A G C,30041515,1.96,0,0.67,0,0.95,0,3.13,0.14,1.4,0.94,2.64,0.15,AR,1.5,inf,[]
ZTRD,9 A G E,30041542,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A G F,30041545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 A K E,30041546,0.57,0,1.98,0.19,0.09,0,0.1,0,0.1,0,0.03,-0.0,AR,0.71,nan,[]
ZTRD,9 A K F,30041604,1.75,2.37,0,7.63,7.16,0,0,1.63,0,0,0.91,0,AR,8.79,inf,[]
ZTRD,9 A L E,30041697,0,0,0,0,0,0,0.01,0,0,0,0,0,AR,0.27,nan,[]
ZTRD,9 A M E,30041701,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.02,nan,[]
ZTRD,9 A N E,30041849,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 A X B,30042050,0,0.1,0.21,0,0.12,0.17,0.18,0.08,0.09,0.12,-0.0,0,AR,0.57,nan,[]
ZTRD,9 A X C,30042054,0.27,0.0,0,0.0,1.09,0.0,0,0.0,1.03,0.0,0,0.0,AR,0.41,nan,[]
ZTRD,9 A X D,30042057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.0,nan,[]
ZTRD,9 A X E,30042079,0,0,0,0,0,0,0.16,0,0,0,0,0,AR,0.32,nan,[]
ZTRD,9 A X F,30042080,2.79,0.09,0.37,0.09,0.22,0,-0.0,0.36,0.35,0,2.04,0.16,AR,1.15,nan,[]
ZTRD,9 B B E,30042155,0,0.17,0,0.31,8.08,0.33,8.26,0.41,8.41,0.42,0.42,0.4,AR,3.29,nan,[]
ZTRD,9 B X C,30042158,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,0.24,8.1,0.1,AR,3.31,inf,[]
ZTRD,9 B X E,30042160,0,0,2.2,0.31,0.56,0,9.11,1.75,5.05,0,9.23,0.02,AR,4.14,inf,[]
ZTRD,9 B X F,30042174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,2.44,inf,[]
ZTRD,9 C B C,30042187,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 C C A,30042193,0,0,0,0,0.4,10.26,0.13,1.7,8.59,0.23,0.71,0,AR,4.35,nan,[]
ZTRD,9 C C E,30042195,0.34,0.35,9.94,0.06,0.09,0,0.04,0,2.8,0.66,0.7,11.52,AR,3.28,inf,[]
ZTRD,9 C D C,30042199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.31,inf,[]
ZTRD,9 C X E,30042402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AR,0.29,nan,[]
ZTRD,9 D A A,30042415,0,0.46,0,0.45,0,0.05,0,0.11,0.07,0,0.12,0.86,AR,0.52,nan,[]
ZTRD,9 D A E,30042416,0.08,0.38,0,0.14,0.32,0.06,0.47,0.08,0.19,0.81,0.08,1.03,AR,0.41,nan,[]
ZTRD,9 X A A,30042417,0.04,0,0,0,0,0,0,0,0.05,0.04,0,0.03,AR,0.32,nan,[]
ZTRD,9 X A C,30042418,0.03,0.03,0.03,1.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03,AR,0.29,nan,[]
ZTRD,9 X A E,30042440,0,0,0,0,0,0,0,0,0,0,0,0,AR,0.0,nan,[]
ZTRD,9 X B A,30042441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,AR,0.3,inf,[]
ZTRD,9 X B C,30042450,0,0.15,0,0.11,0.17,0.09,0,0.13,0.24,0.36,0.84,0.97,AR,1.19,inf,[]
ZTRD,9 X B E,30042504,0.08,1.69,0.07,0.26,0.05,0.01,0.03,0,0.07,0.29,0.04,0.01,AR,0.6,inf,[]
ZTRD,9 X B F,30042505,0.07,0.04,0.0,0.03,1.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,AR,0.66,inf,[]
ZTRD,9 X C C,30042506,0,1.28,2.91,2.14,1.78,3.68,0,0,0,0,0,0.05,AR,440.53,nan,[]
ZTRD,9 X C E,30042507,0.47,2.56,0,0.01,3.17,3.21,0.23,0.22,0.2,0.22,0.34,0,AR,5403699005.24,nan,[]
ZTRD,9 X D A,30042508,0,0.46,1.27,1.07,4.96,1.42,0.33,0,2.35,0.29,0.33,4.19,AR,9.8,inf,[]
ZTRD,9 X D C,30042509,0.13,0.12,0.12,5.12,0.11,0.11,0.11,0.3,0.15,0.15,0.15,1.15,AR,1.47,nan,[]
